"SNP","b_disc","se_disc","p_disc","b_val","se_val","b_out","se_out","true_b"
"rs4206953",0.00969648694118772,0.0122937023071572,0.430266257781666,-0.00471673554881747,0.014204368205741,0.0113722492403579,0.0169325130153447,0.00463649594762268
"rs4189104",0.0374572261863139,0.0125226392811164,0.00277919217728367,0.00723623524755132,0.0122357939844951,-0.015447682691681,0.0103987192269415,0.0164168526141056
"rs2129855",-0.0176812352568374,0.0139887265143916,0.206243242716383,-0.0183228317987418,0.013534798020497,0.0444838466284294,0.0176867196466774,-0.00282370288598761
"rs6900800",-0.0461943016002439,0.0121247555669397,0.00013901395169996,-0.0234952126154848,0.0127533873207867,-0.0217823298956007,0.0174803992509842,-0.0366007627520476
"rs1156200",-0.0179364157303283,0.0140473530646414,0.201653877771257,0.00891060419686589,0.0130363446567208,-0.0256857997570453,0.0171642606258392,-0.0233939848154144
"rs2299948",-0.012562336301593,0.0112920965412632,0.265927838666392,-0.033444565125977,0.0123951354911551,-0.00662417810691752,0.0130940985381603,-0.0154305118787226
"rs7671269",-0.0222573155160713,0.0136844023019075,0.103849000295429,0.0176072671174648,0.0120818696124479,0.00526334923399684,0.0137400694563985,0.00767277530165143
"rs3369042",0.00276611002540672,0.0146767504680902,0.850509145758259,-0.0194907877440181,0.0134687627470121,-0.00650625792457673,0.0130335343070328,-0.00512705273552557
"rs7084948",-0.0292524782247129,0.0141049973890185,0.0380877815158898,0.00271750063285603,0.0125889149531722,0.00553101205948947,0.0144683293402195,-0.0110586337554575
"rs6070046",-0.03231894990942,0.0139618939403445,0.020624045365847,-0.0127066268436165,0.0113393083633855,-0.0170890935115941,0.0166274117194116,-0.0152080349788347
"rs1556791",0.0239725520324898,0.0122783141667023,0.0508871441908413,-0.00144188168412994,0.0148580602947623,0.0114689096652941,0.0151084355823696,0.00276650922993969
"rs3381237",0.000382972357585786,0.0135378529597074,0.977431651744392,-0.00512782078026825,0.0143622975321487,-0.000858874981562049,0.0113388368487358,-0.0153257809640074
"rs7925239",-0.0166835031686457,0.0127257587965578,0.189856877252559,0.0212319994901577,0.0128454539533705,0.0233774566959667,0.01294404213503,-0.00716257931297193
"rs1317124",0.00363098886320893,0.0123303055008873,0.76839359153271,-0.000378308504029569,0.0117142363218591,0.00364536153443928,0.0162817958090454,-0.0169195900730572
"rs5713299",-0.0324094085531302,0.0140095852147788,0.020702091714207,-0.0274266264369833,0.0124012355031446,-0.004443426569362,0.0155109715163708,-0.0249885673455495
"rs8727765",0.028594115569117,0.0110832754094154,0.00988192896385647,0.0267779754006368,0.0126884413370863,0.00456701300420232,0.0146130292601883,0.0171933225995412
"rs8015523",-0.00642811045910063,0.0125565352626145,0.608697584239299,-0.0365809915489309,0.0117594944294542,0.00545273906655581,0.0163735435735434,-0.0237149184605829
"rs3038032",0.0175675889974042,0.0122111406782642,0.150248982019311,0.00721546708076384,0.0137173790475354,-0.0116218503593615,0.0146260558851063,0.00131452463087319
"rs7771114",0.00441759924194467,0.0116724784374237,0.705086800008441,0.00153015167572582,0.0122403836138546,-0.0182771136607164,0.0166266909986734,-0.0102273452742307
"rs4775089",-0.0229199857768563,0.0134612203352153,0.0886302629056349,-0.012548658898311,0.0141669060662389,0.00788492908191469,0.0125177318882197,-0.019052112038109
"rs4177361",-0.0369429793123477,0.0113366226749495,0.00111912576243369,-0.0384186301038617,0.0128656478496268,-0.0031745707328798,0.0170246181488037,-0.0307448450399852
"rs7057395",0.0486847155184219,0.0118654331658036,4.07701948567587e-05,0.033299288826149,0.0112458802955225,-0.0189405140081146,0.0162043433301151,0.033806322915735
"rs4686538",0.0216891599465218,0.0149860311904922,0.147815216828383,0.0161642869614652,0.0113491037860513,-0.00883723272253358,0.012694534368813,0.0227640018471146
"rs2568721",-0.00199639009037168,0.0115035444684327,0.86222254950128,0.0110396710516813,0.0117093059159815,0.00258593731782616,0.0164848207645118,0.00585404992922877
"rs4208156",-0.0139502004319487,0.0111783690452576,0.212044297311458,-0.00698879356733517,0.0144936718633398,0.0173428590413787,0.0150483009256423,-0.0024924117511495
"rs3497370",0.0658415072871406,0.0145954140592366,6.44894949577838e-06,0.0440234476761382,0.0126598546467721,0.00938606433665907,0.01225238484703,0.0468444401510364
"rs5599608",-0.00181486999749722,0.013046775910072,0.889367284143369,-0.0200273434620725,0.0131558607378975,-0.00185466565705293,0.0136616227645427,-0.0117051197127825
"rs6060686",-0.0014798990975033,0.0112038648286834,0.894914475567383,-0.00591935519545946,0.0113737391177565,-0.00879457239699034,0.0131642640735954,-0.0180572981096405
"rs2473730",-0.0188597206060881,0.0148938510129228,0.205414417948016,-0.00466754960931847,0.0147141696345061,-0.00926258368092208,0.0107922565359622,-0.00963205043174061
"rs1132597",0.00103326771379185,0.0116321851778775,0.929218333702182,-0.014697021081367,0.0133273388259113,-0.0106641106579763,0.0162217791192234,-0.00198746220198218
"rs4368969",-0.00461584422278458,0.0141953890770674,0.74505616805308,0.0144136104044136,0.0143560777409002,0.0067089856796096,0.0114553863871843,0.0108077430476443
"rs2129945",0.00848731038119038,0.0116221050405875,0.465223283080882,0.00055964640455972,0.012634463282302,-0.00821615699177148,0.0159898482747376,0.00748521107277627
"rs2264120",-0.0126552878614464,0.0127059148000553,0.31924262259612,-0.00038743877037159,0.0146855032285675,0.00215563682465229,0.0131058385260403,-0.00190351164018585
"rs4312652",-0.0108415038899217,0.0117679423680529,0.356907189987383,0.0124174723466268,0.0149171231649816,-0.00540293704751297,0.0102889734059572,-0.0154181256884302
"rs2772106",0.0197720515133809,0.013812388535589,0.152294901740741,0.00846290722894756,0.0113631653990597,0.00541387658355421,0.0148408681303263,0.0202918920177989
"rs4173390",0.0370247192827131,0.014202840811573,0.00913785598044956,0.0189653369332586,0.0112384088821709,0.0171993645678476,0.0144367403332144,0.0164930691860722
"rs2255858",-0.00832758495682995,0.0148514631688595,0.574985101075972,-0.0327948542733361,0.0138756091305986,0.0117093030424496,0.0171166728697717,-0.0130388326690385
"rs6379260",0.00784064987754772,0.0111920595215634,0.483580958477003,0.0201148077579651,0.012585332906805,0.00139241208249523,0.0104760401193053,0.0123620235763454
"rs6709623",-0.0150450016906309,0.013300798422657,0.25799817791022,-0.00982425248613464,0.0124349712766707,-0.0150117069989593,0.0163546120338142,0.00810154424960301
"rs4738240",-0.010139702437258,0.0126830078791827,0.424017106832055,-0.0238169779882773,0.0114119243379682,0.00874338609393449,0.0163286096882075,-0.00439656658885256
"rs3479221",-0.00442095538123797,0.012138593506068,0.715703768916877,0.00989544590680453,0.0129252616725862,0.00187701652073194,0.0108484658971429,0.00269332261987391
"rs2285452",-0.00632717035718158,0.0123806974636391,0.609315202179462,-0.0293727777903431,0.0117700708638877,-0.0175930298398197,0.0143389064241201,-0.0205392087576125
"rs8311417",0.0211714020039154,0.0147069372506812,0.149994167473029,-0.00939878406227526,0.0120977090355009,0.0180397247557483,0.0158093726728111,0.0144449892435538
"rs6932782",-0.0217162137972686,0.014629505216144,0.137699640477488,-0.0326227712462263,0.0147273778486997,0.00934526236161514,0.0129127383921295,-0.01311689755745
"rs1635662",0.0128804013163193,0.0148767525414005,0.386595831793469,0.0238380517165916,0.0133406283156946,-0.00651373886486944,0.0114539237171412,0.00948976714311265
"rs6693243",0.0320270788933944,0.0141967428401113,0.0240740411203836,0.0321093463254906,0.0112988162850961,0.0445380827359615,0.0149226446915418,0.0301226178998216
"rs1049411",-0.0217023393877449,0.0116496855169535,0.0624746428799045,-0.022804860382851,0.013149196206592,-0.0557129083556997,0.0165282530318946,-0.025538904364875
"rs5457967",0.0245165050010872,0.0120932494699955,0.0426329217832155,0.0411668824807439,0.0146131299166009,0.0124770989222996,0.0127871434222907,0.0281143944210401
"rs1176667",0.0410123999133012,0.0140554183935747,0.00352389739031648,0.0265551206708739,0.0110680400421843,-0.00180648222929445,0.0113605947289616,0.0243568981605254
"rs1228527",0.00920035132146614,0.0142927739815786,0.51976578293311,-0.0489755355987602,0.0124034859575331,0.00172821112375266,0.0163670716173947,-0.00951654198044804
"rs4498642",-0.0199797482510555,0.0132058343049139,0.130292720793063,-0.00424317114429307,0.0142120635667816,-0.0120718715921736,0.0108585829865187,-0.00452290995862701
"rs4444776",-0.000810730944951148,0.0115794688751921,0.944182103411349,-0.031843152280933,0.0139852918097749,-0.00571262802705528,0.0157039248291403,-0.012345258353265
"rs7041131",-0.0207501189801973,0.0140341942543164,0.139263272055342,-0.0226276734587372,0.0132453712020069,-0.0102917613455606,0.0142599820680916,-0.0102666177405742
"rs7946795",0.0129509146266457,0.0113470786996186,0.253727002685989,-0.00835684443350518,0.0115345228686929,0.00675877646038871,0.0104357139039785,0.0104333648678308
"rs8775920",0.0323280045319782,0.0138031930923462,0.019177266364078,0.0228162690220579,0.0116622387543321,0.00810568477759787,0.0116646958217025,0.0185117642311031
"rs4328376",0.00364807958030693,0.0143157220911235,0.79885418108166,0.0291513105172613,0.0142529072668403,0.0119947314848055,0.0171263236366212,-0.00342593798243009
"rs7896490",-0.00269976181866306,0.0129672681363299,0.835074217977739,0.00302515837434597,0.0115414209822193,0.00634419443564711,0.0168521064147353,-0.0025902607922363
"rs2672764",-0.000470218074806039,0.0131904452936724,0.971562727007162,0.0261949994440225,0.0144570944607258,-0.00171777511138233,0.0169150961693376,-0.001738307723176
"rs2625148",0.0340502675320406,0.0136775914113969,0.012792545195226,0.000485116524334484,0.0119800804136321,-0.000587313730315724,0.0111766770519316,0.00326604088300242
"rs1662184",0.0779497010767262,0.0111403363300487,2.61372735613061e-12,0.0558707821394043,0.0113022256270051,0.0391342481639298,0.0160122017916292,0.061945107431599
"rs4759081",-0.00800478018569689,0.0114521522587165,0.484566996433119,0.000701243868391802,0.011226553642191,0.0120415138523356,0.0155766083672643,-0.00812397131808223
"rs5662594",-0.0187191220799255,0.0137512142611668,0.17342822730846,-0.0323185151083373,0.0143812365429476,-0.00317810522301923,0.0174060989674181,-0.0143078440464147
"rs2027952",0.0351095917683834,0.0113203876782209,0.00192576804717333,-0.0032432160750974,0.0132191494004801,0.0272048071721783,0.0167029708568007,0.0142611182937413
"rs5691748",0.00795125390446665,0.0122630623113364,0.516732370974772,-0.0305480953085563,0.012598941700533,0.00847176808385872,0.0165057964660227,0.00684850139569848
"rs4937156",0.00990659368906991,0.0140578722869977,0.480996460374704,-0.0285495109279292,0.0147339833760634,-0.000647773611562986,0.0129003821332008,0.00424418369386415
"rs3115931",0.0268740297708433,0.0123998160138726,0.0302125486616966,0.00414822325285235,0.0146937714973465,-0.0104597545519305,0.0118071478884667,0.0106377887433674
"rs4109297",-0.0194780724447256,0.0131371235921979,0.138161028318136,-0.00976317404224227,0.0133058965969831,0.00362248665868284,0.0153942014053464,-0.0114216759273446
"rs7102629",0.0127930526074062,0.0145730467904359,0.380021272204151,0.0148844657847792,0.0121568346237764,0.00834370551634252,0.0105795624554157,0.0191393242612401
"rs3401594",0.021719074668399,0.0127905744193122,0.0894977384341527,0.000330854524467725,0.0138038277272135,-0.00382396587777974,0.0122111931778491,0.0266064309753367
"rs5287021",0.0192330634140269,0.0123122178474441,0.118261603222258,0.00170155763632455,0.0133635038007051,-0.0114472095982666,0.0140409762877971,0.0171236335863562
"rs6038726",-0.0378085051367488,0.0111874560266733,0.00072606060529816,-0.019672182665792,0.0112760392399505,-0.0162690451196538,0.0110229973495007,-0.0107733188412273
"rs7310661",-0.0384060290259864,0.012557309419848,0.00222477750963008,-0.022352587691693,0.0120105691039935,-0.0206647536671708,0.0179622637126595,-0.0331549209062305
"rs7197023",-0.00013864604313899,0.0121380364634097,0.9908864063749,-0.00516794835469961,0.0112475106073543,0.00948581098762265,0.0100781795661896,-0.00872261159666281
"rs1597666",-0.01255628591344,0.0120810318235308,0.29864716524,-0.0276404856873904,0.0136849058708176,0.00484005993419765,0.0155695093180984,-0.0163232426704211
"rs5762942",0.0446749341795664,0.0133048369847238,0.000785664502134749,0.0210545961176547,0.0117400432033464,-0.00458535025805116,0.0114165427200496,0.0400097240532788
"rs4365846",-0.0288935598628116,0.0135179463345557,0.0325636597398243,-0.00984933793827404,0.0144619894418865,-0.0178198422829563,0.0105596896186471,-0.00744239837477124
"rs4178962",-0.00122898625145545,0.0122534764502197,0.920108582939199,-0.0288551212946479,0.0140582670671865,-0.0429801110215168,0.0152291349861771,-0.0038821292406836
"rs7595544",0.0175552440439371,0.013754871272482,0.201852011959939,0.0097611330813265,0.014054138449952,-0.00970563896368919,0.0134270180780441,0.0191336133612807
"rs5440540",0.0114332682468943,0.0131295678289607,0.383861677338463,0.00754677001681736,0.011752850628458,0.00847820542203493,0.014236503995955,0.0111662374784444
"rs5894525",0.024649955221508,0.0140399778336287,0.0791400588449244,0.0262704880610566,0.0115787272397429,-0.0153450409044779,0.0143582730032504,0.012115199733822
"rs6471159",0.0572013650681562,0.0135993728972971,2.59727219141183e-05,0.0499134486241366,0.013847128495574,0.00903432306881161,0.0111629715487361,0.0375083287590319
"rs6039349",-0.000283201232544217,0.0129875375265256,0.98260301577915,0.00595825164100329,0.0145567374378443,0.027792855175411,0.0157817001342773,0.00299005917611347
"rs8926448",0.0266567190855028,0.0127812680816278,0.0370141168428481,0.0315599786079202,0.0126537090688944,-0.0246054230769554,0.01375272972323,0.0342931596756167
"rs3758380",0.00152410165128464,0.0122823091074824,0.901244665980001,-0.00141972607918921,0.0122675814507529,-0.00088460202851953,0.0131000522635877,0.0045669312236355
"rs7597728",-0.015682926446337,0.0136621052343398,0.251003929759015,-0.01807599814814,0.0135974849294871,-0.0137558605153213,0.0100627629775554,-0.0262623954105774
"rs6804827",-0.0413985792689672,0.0110307930186391,0.000174730028853649,-0.0587564801940604,0.013389289858751,0.0108398651974891,0.0175962714962661,-0.0400904683430464
"rs7619594",0.00642613579659598,0.0126159109352157,0.610494608956986,0.00758689153917765,0.0115974977584556,0.00183492465331626,0.0163271352928132,0.011694303921019
"rs2924375",-0.0187407546695728,0.0143869839664549,0.192704962770185,1.30889558873741e-05,0.0146213335711509,0.00282238325280965,0.0155852237641811,-0.017986497565834
"rs3399771",0.0176804688794539,0.0125004346081987,0.157247913498284,-0.00874934682908174,0.0116852491190657,0.00214634599521791,0.0115377485025674,0.000755502906173651
"rs5356628",0.0187596667588518,0.0143671311959624,0.191642674483494,0.0113501931295609,0.0135173704735935,0.00803001277652712,0.0140106036812067,0.0319867866007207
"rs6146373",0.00233393350316447,0.0125988267147914,0.853032900199667,0.00626100768677443,0.0128340832544491,0.00541780564899425,0.0136018490102142,0.00624928819206972
"rs3167032",-0.0198836050703713,0.013938065608032,0.153704314957677,-0.00153071117714472,0.01232236304041,-0.01146773047339,0.0109961367733777,-0.0051677540306962
"rs7035817",-0.00340247748515174,0.0139542076643556,0.807361206508821,-0.0130216622059919,0.0126693475516513,0.0143829930671472,0.0152761545646936,-0.034642379737964
"rs1208338",-0.0202330504780855,0.0123057121196762,0.100134920270307,-0.0268240042293101,0.0136775475721806,0.0202180396363526,0.0146355121619999,-0.0144116839681184
"rs7078875",0.00248380772794034,0.0141767819458619,0.860920515064593,-0.0162314543282848,0.0111473165731877,-0.00330140364431463,0.0115803324636072,-0.0103611234730792
"rs1808959",0.0128557885857434,0.0142439109645784,0.366766758516454,0.0276120914674446,0.0123357118880376,2.49289538662649e-05,0.01003711999394,0.0123157031880664
"rs7600777",0.00607864359610876,0.0149609631886706,0.6845219765715,0.0050004770594441,0.0138175814142451,-0.0307822484064645,0.0174300071001053,0.00870223225710848
"rs6125919",-0.00498098323372085,0.0144695630492643,0.730666798030268,0.00407881800968591,0.0125806027473882,0.00226120175129953,0.0134600481335074,0.000251341356732836
"rs7877142",-0.00611853679820432,0.0116509121907875,0.599475324790226,0.00846589592469827,0.0111024246970192,-0.0332341223500281,0.0149642567317933,0.00324438722325217
"rs3522868",0.0127431898781083,0.0133644338119775,0.340329132668893,0.0139381734043929,0.0148690003370866,-0.0030766772712695,0.0113028435967863,-0.005186218469553
"rs6530021",0.00802932211805178,0.011958564504981,0.501947536071261,0.0118742065129266,0.0123559405393898,-0.0227453806980192,0.0153302886597812,0.000544090012024114
"rs7281929",0.00529261444310072,0.0129287290750071,0.682269251891646,0.00429573017761904,0.014507325341925,-0.0115773419053811,0.0152754791565239,0.00489013395353074
"rs3313506",-0.00720128012466556,0.0139610425112769,0.605985377092878,-0.00878762045252669,0.0130879296688363,-0.00145283651827189,0.0163291059862822,0.00808485169344166
"rs1371658",0.027493201534178,0.0111100741121918,0.0133378343228346,0.0318417155291339,0.0133116939859465,0.0133578817013278,0.016018854688853,0.032897297851747
"rs6245548",-0.00591348343691956,0.0147970169214532,0.689421511423625,-0.0111633200888935,0.0119653586959466,0.0202384488508848,0.016572159377858,-0.0200164267959086
"rs2191082",0.0118842940478959,0.0147431301437318,0.420190790131611,0.0410604419790552,0.0113677633954212,-0.00114742028453904,0.0120339164175093,0.0265465337685068
"rs2443124",0.00376074075500918,0.0145600902857259,0.796182306456179,0.0196170156921891,0.0113207335676998,-0.00151542902496836,0.0156564574092627,0.012087224282599
"rs1215740",-0.0112491633212755,0.0134015788221732,0.40124998819674,-0.0443413369835408,0.0148397975135595,-0.0058871518665883,0.0113744376823306,-0.0217449204455019
"rs4694770",-0.000303674170029778,0.0122799902530387,0.980270974679992,-0.003424202191986,0.0123800458647311,-0.00957174696883247,0.0179287696965039,-0.00498685010383989
"rs5930213",-0.0194976651792142,0.0136144988574088,0.152108029830767,-0.0274562461258547,0.0142551946099848,-0.00633871152212373,0.0150926941968501,-0.0113281738554956
"rs8721853",0.00302952405453526,0.0119952504020184,0.80060801063826,-0.0229165808350865,0.0128241497343406,0.00617420056366752,0.0121857839580625,-0.0167940081291555
"rs5142132",-0.0447928879822611,0.014369672822766,0.00182588704309856,-0.0401718219834242,0.0113702090121806,0.0164079004707501,0.0117045672666281,-0.0276819567161086
"rs1115722",0.0120870416789594,0.0148203805489466,0.41474673448458,0.0111018344219242,0.0117108909254894,0.0261592102538413,0.0175257536228746,-0.00889383689279901
"rs4454756",-0.0568852588187801,0.0128182468554005,9.08684195407527e-06,-0.0699507714100834,0.0142813806105405,-0.0112806146131551,0.0103377014230937,-0.0673215269725102
"rs4904226",-0.0367719214563824,0.0147542641321197,0.0126921960583849,0.0153022814862336,0.0113494080100209,0.00539432780669205,0.0107031546439975,-0.00582380417304407
"rs8612760",0.00363860916307506,0.0117295958371833,0.756403131034882,-0.0246464580855281,0.0140809400072321,-0.00661910958999948,0.0113065948784351,-0.000116797855683802
"rs1841372",0.0186325037673769,0.0133397286841646,0.162483401893218,-0.00103488845162192,0.0114644831987098,-0.0175735081169106,0.0124458004683256,0.00794704599171981
"rs6755770",0.00346073691526067,0.0125979907074943,0.783542530965989,0.024560522425955,0.0139904590900987,0.0101497882935946,0.0156848098468035,0.0134343224381946
"rs7837957",0.0140554764079651,0.0148219969272614,0.34298441757988,0.00772290002480097,0.0121943216454238,0.00673851118772446,0.012529715070501,0.0142135717288443
"rs1785428",-0.0049823057228793,0.0116140600517392,0.667931122360876,0.0414162532479003,0.0138699082927778,0.0255811306760565,0.0147111194357276,0.0138733291267118
"rs2872277",-0.0081776910162069,0.0129872550051659,0.52891020419325,-0.00440909699900886,0.0123016348704696,-0.00144985104454468,0.0114763791114092,0.00360911372094661
"rs3143607",0.0283411786817416,0.0139718059897423,0.042513839180793,-0.00354650752999886,0.0138976983129978,-0.0131920255568363,0.0100098549053073,0.0264303005701995
"rs7989237",-0.0125689053501333,0.0118268281593919,0.287897498064934,-0.0171279431978707,0.0146884847693145,0.00171980512165554,0.0143448883127421,-0.0157761987109335
"rs8261347",-0.023008666230573,0.0126224057124928,0.0683271449702432,-0.0275459007236191,0.0137569567868486,-0.0197911772994608,0.010874155908823,-0.02207888448698
"rs1200196",-0.00392399374871747,0.012919272323139,0.761332234159371,0.00450455125478747,0.0113971087085083,-0.016893017519024,0.0159369198847562,0.00608108255954236
"rs7464789",0.0589514470975974,0.0128006224120036,4.11757146431324e-06,0.0395034701138059,0.0143464071033522,-9.10512361295378e-06,0.0166833296045661,0.0513502309645715
"rs3364260",0.00398938717056154,0.0131273999596015,0.761205800170933,-0.0227580536328753,0.0135938145359978,-0.00726174222065651,0.0116477851383388,-0.0134372961312618
"rs6355610",-0.00684673984904143,0.0124920146558434,0.583630571843388,-0.00893277483019574,0.0120997980711982,-0.0206803577942539,0.0150876955837011,0.000658910167774637
"rs6827673",0.0500176730762629,0.011237722533755,8.5522006594331e-06,0.0443550761406296,0.0123526713754982,0.0232661909083661,0.0151238981056958,0.0493826646819837
"rs7281454",-0.000846322904677377,0.0144621246298775,0.953334466721066,-0.00847492396141314,0.0133276610299945,0.00449845642054787,0.0113672409281135,0.00683416858322865
"rs6560559",0.01474836434038,0.0127276644743979,0.246552237013983,0.0304480050548804,0.0131479726908728,-0.0122358090317002,0.0158939140792936,0.0157780169243165
"rs3532378",0.0186377649495301,0.0114259243570268,0.102851870453249,0.00514556277505839,0.0132529776226729,-0.0111323770515702,0.0161525790095329,0.0168009837762535
"rs8747895",-0.044980074197055,0.0123510066047311,0.000270723190315823,-0.0283488615538571,0.0120139125185087,-0.0241228801768902,0.014311686148867,-0.0437185354082835
"rs1826843",0.02659029223569,0.0127233278937638,0.0366281304920086,0.0119508444025312,0.0131701489211991,0.00983788824141871,0.014713721588254,0.031103892421581
"rs5783842",0.00172699743303857,0.0137535528019071,0.900074394611785,0.0201305125991659,0.0141558510018513,0.0115299205858038,0.0116921010874212,0.0082080476329898
"rs7718231",-0.00988338015568951,0.0112532038493082,0.379795823112846,-0.0173463571621013,0.0117368945516646,-0.00813679780670939,0.0145315113719553,-0.0102664862234217
"rs6620480",-0.0225101353311266,0.0121905209925026,0.0648156135483422,-0.0185928348573515,0.0111771052125841,0.00827182724832532,0.0110813370104879,-0.0200632392392034
"rs2567575",0.00923708550689034,0.012956357864663,0.475883853930902,0.0265490676415044,0.0134187767729163,-0.000949396437116289,0.0106295227967203,0.0162911567801501
"rs6009445",0.0110909503317641,0.0137407008334994,0.419574045844374,-0.00624139133100656,0.0132446339996532,0.00387445357430706,0.0115776179917157,0.0059057282787144
"rs5081236",0.0246477387769403,0.0129842800376937,0.0576598189305474,0.022413709563257,0.0126712711984292,0.0143197739611851,0.0102197207603604,0.0194056192808608
"rs8598700",0.00126639615207058,0.0138164851451293,0.926969494470509,-0.0016684971543232,0.0130416057407856,-0.0121970272312561,0.0155861234012991,-0.00108567996664502
"rs3143476",-0.0193266632438854,0.0135715175988153,0.154428935867409,-0.0199781934803358,0.013942024525255,0.000594382820767409,0.0111185327190906,-0.00438333771533625
"rs4075606",0.045400622317653,0.0125599920544773,0.000300693853305857,0.0486605037776777,0.0144179387316108,0.0154611351467773,0.0177012088820338,0.040345606092389
"rs3780054",-0.0310999269334351,0.0130289708068594,0.0169872941132874,-0.0670290591790413,0.0131992130009457,-0.0130265721114863,0.0178040763735771,-0.036647873475405
"rs5236521",0.0033754377584592,0.012930594352074,0.794059549066636,0.0265601565322577,0.0126447877008468,0.00286778302423398,0.0121939529683441,0.00703646037149108
"rs6435201",0.0146639488190737,0.0139755426691845,0.294059427978232,0.021212147214376,0.0119411965422332,0.00614564101482224,0.0127894317358732,0.00692664017219376
"rs6581930",0.0268182653031491,0.0149655168578029,0.0731323334924957,0.00512123463989068,0.0137610525991768,0.0218539580561452,0.0174359476156533,0.00789652079174515
"rs4969352",0.0143018217848712,0.0129812494590878,0.2705794115812,0.00403335664091401,0.0139106521829963,0.013275811519514,0.0128047991059721,0.0100465362368383
"rs8143984",0.00631518417063563,0.014756770376116,0.668686325032434,-0.000249476163860904,0.0136211477201432,-0.00516689827796662,0.0111979238260537,-0.00497531489359403
"rs7393667",0.0378727654477689,0.0131607120903209,0.00400568114942057,0.0143209057441605,0.0137465657442808,0.0113580864195031,0.0134743226915598,0.0209931854216802
"rs5662874",-0.0196918282876975,0.0147599944528192,0.18215954858743,-0.0465275725000566,0.0120353768216446,0.0124269587107965,0.0122707803547382,-0.044176990228873
"rs2969300",-0.0215488410708629,0.014662390823476,0.14165179564117,-0.0116910621004125,0.0122243786333129,-0.0110666094840135,0.0141361736059189,-0.0145001926701822
"rs1042179",-0.00748424867730223,0.0130926799355075,0.567568523943405,-0.00336246355297551,0.0128664901116863,0.0192003216637642,0.0137551652602851,-0.00214460191116044
"rs2627136",-0.00173268315807491,0.0141997827123851,0.902881747134255,0.0242329478110425,0.0124517958825454,-0.0198496490807662,0.0148032727427781,0.00293789221449829
"rs4515576",0.0203116082620799,0.0118020646935329,0.0852469043970232,0.00302327295080868,0.0127874042131007,-0.0102668683739369,0.0126688629370183,0.0073166311397325
"rs1559300",0.0200699583455019,0.0147181950723752,0.172688623750428,-0.00156328728872797,0.0149332074755803,0.00403114776812412,0.0168104610946029,0.0115081199215976
"rs8870382",-0.0138745056279097,0.013864168073982,0.316949800628971,-0.0435461770872428,0.0144742347802967,-0.0288992627395614,0.0145661923252046,-0.0271533174727023
"rs7005292",0.0329543953532861,0.0140553337913007,0.0190465579976387,0.0212444752197758,0.0132032926529646,0.00946261143464158,0.0160936935581267,0.0287178112813485
"rs4931342",0.00565464972404979,0.0131053204378113,0.666121274422672,-0.00360041831097841,0.013378131531179,-0.0335017937238383,0.0163849519956857,0.00943502439600693
"rs8233204",0.00606354671137342,0.0122312121381983,0.620075230755761,0.0354473816519033,0.0122458493439481,-0.00973503198721727,0.0179353668689728,0.0238740456882742
"rs1129973",-0.0276128416466376,0.014999324974604,0.0656305049425952,0.00128970440350806,0.0134572888873518,-0.016317300729683,0.0168189572338015,-0.00204421921978616
"rs6656696",0.0551963470153329,0.0131321490239352,2.63230029612514e-05,0.027515664269409,0.0121235342100263,0.0209600477851188,0.0178185861315578,0.0287846906111434
"rs3189578",-0.00502350827200983,0.0111067448193207,0.65105757194821,-0.0046521409986727,0.0149618028691038,-0.0185903781294189,0.0162169439382851,-0.00506750578070722
"rs1495250",0.0053450601979844,0.0111841305848211,0.632710931956914,-0.0135157506515012,0.0139070993205532,0.021909351748165,0.0169947614334524,-0.000898166500389115
"rs6494175",0.011689014636465,0.012678531896323,0.35655292243716,0.0349637940707091,0.0136456162370741,-0.00811539837224538,0.0105287631321698,0.00288385429178024
"rs1247363",0.0102374228279083,0.0133305606395006,0.442507139705459,0.00195195904039853,0.0135944865774363,-0.00479845928497698,0.0101777380630374,-0.00904285012329591
"rs7049795",0.0222142250053926,0.0147242310298607,0.131379326398409,0.0235245454617292,0.0135660148719326,-0.00819738191005272,0.0122188605554402,0.0128868848779714
"rs4687825",-0.0238867264994673,0.012796383981593,0.0619465891627875,-0.0218591913895947,0.0138923215363175,0.0152684515166667,0.0175563450828195,-0.0242241714569378
"rs1702067",0.00812332487105412,0.0110717191072181,0.463131347332342,0.00209695263928497,0.0138101083375514,-0.0171387081608147,0.0128952010832727,-0.000101584175438684
"rs5598681",-0.00473488848923579,0.0143818848859519,0.74198497437589,-0.00125445647202714,0.012500122663565,0.00949680107205841,0.0148076157886535,-0.0097297658953116
"rs4295696",-0.088041946185279,0.0125902695888653,2.69345332665919e-12,-0.073717081002661,0.014756775743328,0.00365407098708642,0.0160474593322724,-0.0801270111897127
"rs6931838",-0.0544860900396641,0.0138174589369446,8.03751944932559e-05,-0.0582702292209119,0.0121193132540211,-0.0163256702234621,0.016363903304562,-0.0677300128726925
"rs4662942",0.0211637511234214,0.013523343407549,0.11758778689505,0.012570460131013,0.0143273865971714,-0.0107787055628057,0.0104695136137307,0.0189399542750264
"rs5429559",0.0282621496728724,0.0144738453645259,0.0508627573258707,0.043044852299665,0.0112309795217589,0.0129302661180256,0.0118802301045507,0.0287644775166478
"rs3039480",-0.0163978755300745,0.0126523068193346,0.194962254413662,-0.0246832373751149,0.0135299309492111,-0.0123476974251869,0.0119913471452892,-0.00474834227595225
